#N 	Name 	S[cm] 	L[cm] 	B[kG] 	G[kG/cm]   S[kG/cm/cm] 	Tilt[deg] 	Tilt_out 	BendAng[deg]
96 	R255 	69286.6 	50   D_E[MeV]=3.75  E_out[MeV]=1858.24
97 	D10006 	69311.6 	25  
98 	R256 	69361.6 	50   D_E[MeV]=3.75  E_out[MeV]=1861.99
99 	D10081 	69427.7 	66.0625  
100 	R257 	69477.7 	50   D_E[MeV]=3.75  E_out[MeV]=1865.74
101 	D10006 	69502.7 	25  
102 	R258 	69552.7 	50   D_E[MeV]=3.75  E_out[MeV]=1869.49
103 	D10086 	69618.2 	65.5078  
104 	ITV2L06 	69618.2 	0   	0 	0 	0 	0
105 	D10077 	69651.9 	33.7266  
106 	MAT2L06V 	69651.9 	1e-006 	0 	0 	0 	90
107 	D10078 	69669.9 	17.9766  
108 	IPM2L06 	69669.9 	0   	0 	0 	0 	0
109 	D10084 	69671.6 	1.6953  
110 	MQSsl 	69678.6 	7 	0 	0 	0 	0
111 	D10010 	69688.6 	10  
112 	MQB2L06 	69703.6 	15 	0 	-0.536822 	0 	0
113 	D10080 	69814.5 	110.906  
114 	R261 	69864.5 	50   D_E[MeV]=3.75  E_out[MeV]=1873.24
115 	D10006 	69889.5 	25  
116 	R262 	69939.5 	50   D_E[MeV]=3.75  E_out[MeV]=1876.99
117 	D10081 	70005.6 	66.0625  
118 	R263 	70055.6 	50   D_E[MeV]=3.75  E_out[MeV]=1880.74
119 	D10006 	70080.6 	25  
120 	R264 	70130.6 	50   D_E[MeV]=3.75  E_out[MeV]=1884.49
121 	D10081 	70196.6 	66.0625  
122 	R265 	70246.6 	50   D_E[MeV]=3.75  E_out[MeV]=1888.24
123 	D10006 	70271.6 	25  
124 	R266 	70321.6 	50   D_E[MeV]=3.75  E_out[MeV]=1891.99
125 	D10081 	70387.7 	66.0625  
126 	R267 	70437.7 	50   D_E[MeV]=3.75  E_out[MeV]=1895.74
127 	D10006 	70462.7 	25  
128 	R268 	70512.7 	50   D_E[MeV]=3.75  E_out[MeV]=1899.49
129 	D10082 	70590 	77.2656  
130 	MAT2L07H 	70590 	1e-006 	0 	0 	0 	0
131 	D10083 	70629.9 	39.9454  
132 	IPM2L07 	70629.9 	0   	0 	0 	0 	0
133 	D10084 	70631.6 	1.6953  
134 	MQSsl 	70638.6 	7 	0 	0 	0 	0
135 	D10010 	70648.6 	10  
136 	MQB2L07 	70663.6 	15 	0 	0.54872 	0 	0
137 	D10080 	70774.5 	110.906  
138 	R271 	70824.5 	50   D_E[MeV]=3.75  E_out[MeV]=1903.24
139 	D10006 	70849.5 	25  
140 	R272 	70899.5 	50   D_E[MeV]=3.75  E_out[MeV]=1906.99
141 	D10081 	70965.6 	66.0625  
142 	R273 	71015.6 	50   D_E[MeV]=3.75  E_out[MeV]=1910.74
143 	D10006 	71040.6 	25  
144 	R274 	71090.6 	50   D_E[MeV]=3.75  E_out[MeV]=1914.49
145 	D10081 	71156.6 	66.0625  
146 	R275 	71206.6 	50   D_E[MeV]=3.75  E_out[MeV]=1918.24
147 	D10006 	71231.6 	25  
148 	R276 	71281.6 	50   D_E[MeV]=3.75  E_out[MeV]=1921.99
149 	D10081 	71347.7 	66.0625  
150 	R277 	71397.7 	50   D_E[MeV]=3.75  E_out[MeV]=1925.74
151 	D10006 	71422.7 	25  
152 	R278 	71472.7 	50   D_E[MeV]=3.75  E_out[MeV]=1929.49
153 	D10085 	71571.9 	99.2344  
154 	MAT2L08V 	71571.9 	1e-006 	0 	0 	0 	90
155 	D10078 	71589.9 	17.9766  
156 	IPM2L08 	71589.9 	0   	0 	0 	0 	0
157 	D10084 	71591.6 	1.6953  
158 	MQSsl 	71598.6 	7 	0 	0 	0 	0
159 	D10010 	71608.6 	10  
160 	MQB2L08 	71623.6 	15 	0 	-0.560618 	0 	0
161 	D10080 	71734.5 	110.906  
162 	R281 	71784.5 	50   D_E[MeV]=3.75  E_out[MeV]=1933.24
163 	D10006 	71809.5 	25  
164 	R282 	71859.5 	50   D_E[MeV]=3.75  E_out[MeV]=1936.99
165 	D10081 	71925.6 	66.0625  
166 	R283 	71975.6 	50   D_E[MeV]=3.75  E_out[MeV]=1940.74
167 	D10006 	72000.6 	25  
168 	R284 	72050.6 	50   D_E[MeV]=3.75  E_out[MeV]=1944.49
169 	D10081 	72116.6 	66.0625  
170 	R285 	72166.6 	50   D_E[MeV]=3.75  E_out[MeV]=1948.24
171 	D10006 	72191.6 	25  
172 	R286 	72241.6 	50   D_E[MeV]=3.75  E_out[MeV]=1951.99
173 	D10081 	72307.7 	66.0625  
