 2024-07-23	14:24:01			-9.430	153.245	-101.016	22.993
 2024-07-23	15:21:29		R-3	-8.711	152.893	-101.516	23.171
 2024-07-23	15:35:53		R-3	-8.836	153.563	-101.502	23.118
 2024-07-23	15:44:28		R-3	-6.835	152.630	-102.454	23.737
 2024-07-23	15:56:17		R-3	-8.389	152.790	-101.710	23.266
 2024-07-23	16:08:17		R-3	-8.385	153.454	-101.672	23.291
 2024-07-23	16:35:24			-8.564	153.581	-101.751	23.303
 2024-11-05	11:41:17	Xnodose	RNoRod	-4.266	-148.658	102.916	25.078
 2025-07-30	11:25:55	XA00036404R	R-547	-2.588	-197.270	136.394	32.254
 2025-08-27	09:10:24	XA008194587	R-606	-3.895	-196.530	135.853	31.215
 2025-10-21	09:26:10	XnoDosimeter	Rnorod	1.023	-192.539	140.676	23.548
 2026-01-12	11:05:48	XA005424599	R-706	0.709	-190.175	142.103	27.678
