 2024-11-05	13:15:42	XNoDosimeter	RNoRod	+1.0397 mWC 
 2025-03-12	10:45:51	XA02294272C	R-23	1337 nonunits
 2025-03-25	10:15:05	XA026981619	R-96	1337 nonunits
