Y-8-1	-72.5676052411486	4.039375424304146	-0.24533750189973635
Y-8-2	-41.27092586265801	5.329653700749442	-1.6487484500401883
Y-8-3	-596.5564738292011	-0.38011080033895595	-1.615046385775033
Y-8-4	42.14876033057851	1.1021296440230113	0.39025723570322984
Hs-29-1	-56.724511930585685	1.4893850257609609	9.186991869918705
Hs-29-2	-2.655771195097029	11.383145931568123	-0.6706607160182367
Hs-29-3	122.01834862385321	-2.5946062335145568	-5.868222374742631
Hs-29-4	-80.11928429423459	-0.9278330292865671	-4.419428809672725
As-29-1-1	129.34865900383141	-1.984072631929091	2.822658119508829
As-29-1-2	-58.71330418488444	1.5044342210143913	14.161837748344364
As-29-2-1	-95.50173010380622	1.5597158827406157	15.092464122263863
As-29-2-2	16.542948038176025	2.31119177106107	15.377066785165436
As-29-3-1	91.52360515021459	1.238099642576354	1.7715917650012518
As-29-4-1	74.16534181240064	1.032369991631082	14.003724394785843
As-29-4-2	65.02857142857142	3.470092744408436	25.611469086530963
