 2024-11-05	12:26:01	XNoDosimeter	RRodNumber	+1.0354 mWC 
 2025-03-12	09:46:05	XA025118297	R-21	1337 nonunits
 2025-03-25	09:30:24	XA02530106Q	R-130	1337 nonunits
