 2024-11-05	16:09:08	XNoDosimeter	RNoRod	-22.483	3.864	3.877	24.466
 2025-03-12	09:23:22	XA00749847X	RR--2288RR	1337	1337	1337	1337
 2025-03-25	09:12:06	XA00555831E	R-123	1337	1337	1337	1337
