 2026-01-08	12:25:50	XA01089004K	R-713	-95.137	-4.797	0.985	27.553
 2026-04-20	14:58:43	XA00798647S	R-779	-94.495	-4.809	1.107	28.709
 2026-06-02	13:49:15	XA00117199G	R-856	-94.664	-5.276	1.023	28.856
 2026-06-24	11:54:03	XA003790794	R-915	-94.803	-5.530	0.927	30.653
