#N 	Name 	S[cm] 	L[cm] 	B[kG] 	G[kG/cm]   S[kG/cm/cm] 	Tilt[deg] 	Tilt_out 	BendAng[deg]
250 	IPM1L11 	8657.98 	0   	0 	0 	0 	0
251 	D105 	8659.82 	1.84751  
252 	MQ1L11A 	8669.82 	10 	0 	0.832013 	0 	0
253 	D106 	8679.82 	10  
254 	MQ1L11B 	8699.82 	20 	0 	-0.829012 	0 	0
255 	D106 	8709.82 	10  
256 	MQ1L11C 	8719.82 	10 	0 	0.826361 	0 	0
257 	D105 	8721.67 	1.84751  
258 	D107 	8802.58 	80.91  
259 	R1B1 	8852.58 	50   D_E[MeV]=3.75  E_out[MeV]=923.239
260 	D108 	8877.58 	25  
261 	R1B2 	8927.58 	50   D_E[MeV]=3.75  E_out[MeV]=926.989
262 	D109 	8993.64 	66.06  
263 	R1B3 	9043.64 	50   D_E[MeV]=3.75  E_out[MeV]=930.739
264 	D108 	9068.64 	25  
265 	R1B4 	9118.64 	50   D_E[MeV]=3.75  E_out[MeV]=934.489
266 	D109 	9184.7 	66.06  
267 	R1B5 	9234.7 	50   D_E[MeV]=3.75  E_out[MeV]=938.239
268 	D108 	9259.7 	25  
269 	R1B6 	9309.7 	50   D_E[MeV]=3.75  E_out[MeV]=941.989
270 	D109 	9375.76 	66.06  
271 	R1B7 	9425.76 	50   D_E[MeV]=3.75  E_out[MeV]=945.739
272 	D108 	9450.76 	25  
273 	R1B8 	9500.76 	50   D_E[MeV]=3.75  E_out[MeV]=949.489
274 	D115 	9578.03 	77.2679  
275 	MAT1L12H 	9578.03 	1e-006 	0 	0 	0 	0
276 	D112 	9617.98 	39.9466  
277 	IPM1L12 	9617.98 	0   	0 	0 	0 	0
278 	D105 	9619.82 	1.84751  
279 	MQ1L12A 	9629.82 	10 	0 	0.859143 	0 	0
280 	D106 	9639.82 	10  
281 	MQ1L12B 	9659.82 	20 	0 	-0.856045 	0 	0
282 	D106 	9669.82 	10  
283 	MQ1L12C 	9679.82 	10 	0 	0.853308 	0 	0
284 	D105 	9681.67 	1.84751  
285 	D107 	9762.58 	80.91  
286 	R1C1 	9812.58 	50   D_E[MeV]=3.75  E_out[MeV]=953.239
287 	D108 	9837.58 	25  
288 	R1C2 	9887.58 	50   D_E[MeV]=3.75  E_out[MeV]=956.989
289 	D109 	9953.64 	66.06  
290 	R1C3 	10003.6 	50   D_E[MeV]=3.75  E_out[MeV]=960.739
291 	D108 	10028.6 	25  
292 	R1C4 	10078.6 	50   D_E[MeV]=3.75  E_out[MeV]=964.489
293 	D109 	10144.7 	66.06  
294 	R1C5 	10194.7 	50   D_E[MeV]=3.75  E_out[MeV]=968.239
295 	D108 	10219.7 	25  
296 	R1C6 	10269.7 	50   D_E[MeV]=3.75  E_out[MeV]=971.989
297 	D109 	10335.8 	66.06  
298 	R1C7 	10385.8 	50   D_E[MeV]=3.75  E_out[MeV]=975.739
299 	D108 	10410.8 	25  
300 	R1C8 	10460.8 	50   D_E[MeV]=3.75  E_out[MeV]=979.489
301 	D110 	10560 	99.239  
302 	MAT1L13V 	10560 	1e-006 	0 	0 	0 	90
303 	D104 	10578 	17.9756  
304 	IPM1L13 	10578 	0   	0 	0 	0 	0
305 	D105 	10579.8 	1.84751  
306 	MQ1L13A 	10589.8 	10 	0 	0.886274 	0 	0
307 	D106 	10599.8 	10  
308 	MQ1L13B 	10619.8 	20 	0 	-0.883078 	0 	0
309 	D106 	10629.8 	10  
310 	MQ1L13C 	10639.8 	10 	0 	0.880254 	0 	0
311 	D105 	10641.7 	1.84751  
312 	D107 	10722.6 	80.91  
313 	R1D1 	10772.6 	50   D_E[MeV]=3.75  E_out[MeV]=983.239
314 	D108 	10797.6 	25  
315 	R1D2 	10847.6 	50   D_E[MeV]=3.75  E_out[MeV]=986.989
316 	D109 	10913.6 	66.06  
317 	R1D3 	10963.6 	50   D_E[MeV]=3.75  E_out[MeV]=990.739
318 	D108 	10988.6 	25  
319 	R1D4 	11038.6 	50   D_E[MeV]=3.75  E_out[MeV]=994.489
320 	D109 	11104.7 	66.06  
321 	R1D5 	11154.7 	50   D_E[MeV]=3.75  E_out[MeV]=998.239
322 	D108 	11179.7 	25  
323 	R1D6 	11229.7 	50   D_E[MeV]=3.75  E_out[MeV]=1001.99
324 	D109 	11295.8 	66.06  
325 	R1D7 	11345.8 	50   D_E[MeV]=3.75  E_out[MeV]=1005.74
326 	D108 	11370.8 	25  
327 	R1D8 	11420.8 	50   D_E[MeV]=3.75  E_out[MeV]=1009.49
328 	D119 	11486.3 	65.5091  
329 	ITV1L14 	11486.3 	0   	0 	0 	0 	0
330 	D118 	11498 	11.7598  
331 	MAT1L14H 	11498 	1e-006 	0 	0 	0 	0
332 	D112 	11538 	39.9466  
333 	IPM1L14 	11538 	0   	0 	0 	0 	0
334 	D105 	11539.8 	1.84751  
335 	MQ1L14A 	11549.8 	10 	0 	0.913405 	0 	0
336 	D106 	11559.8 	10  
337 	MQ1L14B 	11579.8 	20 	0 	-0.910111 	0 	0
338 	D106 	11589.8 	10  
339 	MQ1L14C 	11599.8 	10 	0 	0.907201 	0 	0
340 	D105 	11601.7 	1.84751  
341 	D107 	11682.6 	80.91  
342 	R1E1 	11732.6 	50   D_E[MeV]=3.75  E_out[MeV]=1013.24
343 	D108 	11757.6 	25  
344 	R1E2 	11807.6 	50   D_E[MeV]=3.75  E_out[MeV]=1016.99
345 	D109 	11873.6 	66.06  
346 	R1E3 	11923.6 	50   D_E[MeV]=3.75  E_out[MeV]=1020.74
347 	D108 	11948.6 	25  
348 	R1E4 	11998.6 	50   D_E[MeV]=3.75  E_out[MeV]=1024.49
349 	D109 	12064.7 	66.06  
350 	R1E5 	12114.7 	50   D_E[MeV]=3.75  E_out[MeV]=1028.24
351 	D108 	12139.7 	25  
352 	R1E6 	12189.7 	50   D_E[MeV]=3.75  E_out[MeV]=1031.99
353 	D109 	12255.8 	66.06  
354 	R1E7 	12305.8 	50   D_E[MeV]=3.75  E_out[MeV]=1035.74
355 	D108 	12330.8 	25  
356 	R1E8 	12380.8 	50   D_E[MeV]=3.75  E_out[MeV]=1039.49
357 	D110 	12480 	99.239  
358 	MAT1L15V 	12480 	1e-006 	0 	0 	0 	90
359 	D104 	12498 	17.9756  
360 	IPM1L15 	12498 	0   	0 	0 	0 	0
361 	D105 	12499.8 	1.84751  
362 	MQ1L15A 	12509.8 	10 	0 	0.940536 	0 	0
363 	D106 	12519.8 	10  
364 	MQ1L15B 	12539.8 	20 	0 	-0.937144 	0 	0
365 	D106 	12549.8 	10  
366 	MQ1L15C 	12559.8 	10 	0 	0.934147 	0 	0
367 	D105 	12561.7 	1.84751  
368 	D107 	12642.6 	80.91  
369 	R1F1 	12692.6 	50   D_E[MeV]=3.75  E_out[MeV]=1043.24
370 	D108 	12717.6 	25  
371 	R1F2 	12767.6 	50   D_E[MeV]=3.75  E_out[MeV]=1046.99
372 	D109 	12833.6 	66.06  
373 	R1F3 	12883.6 	50   D_E[MeV]=3.75  E_out[MeV]=1050.74
374 	D108 	12908.6 	25  
375 	R1F4 	12958.6 	50   D_E[MeV]=3.75  E_out[MeV]=1054.49
376 	D109 	13024.7 	66.06  
377 	R1F5 	13074.7 	50   D_E[MeV]=3.75  E_out[MeV]=1058.24
378 	D108 	13099.7 	25  
379 	R1F6 	13149.7 	50   D_E[MeV]=3.75  E_out[MeV]=1061.99
380 	D109 	13215.8 	66.06  
381 	R1F7 	13265.8 	50   D_E[MeV]=3.75  E_out[MeV]=1065.74
382 	D108 	13290.8 	25  
383 	R1F8 	13340.8 	50   D_E[MeV]=3.75  E_out[MeV]=1069.49
384 	D111 	13418 	77.269  
385 	MAT1L16H 	13418 	1e-006 	0 	0 	0 	0
386 	D112 	13458 	39.9466  
387 	IPM1L16 	13458 	0   	0 	0 	0 	0
388 	D105 	13459.8 	1.84751  
389 	MQ1L16A 	13469.8 	10 	0 	0.967667 	0 	0
390 	D106 	13479.8 	10  
391 	MQ1L16B 	13499.8 	20 	0 	-0.964177 	0 	0
392 	D106 	13509.8 	10  
393 	MQ1L16C 	13519.8 	10 	0 	0.961094 	0 	0
394 	D105 	13521.7 	1.84751  
395 	D107 	13602.6 	80.91  
396 	R1G1 	13652.6 	50   D_E[MeV]=3.75  E_out[MeV]=1073.24
397 	D108 	13677.6 	25  
398 	R1G2 	13727.6 	50   D_E[MeV]=3.75  E_out[MeV]=1076.99
399 	D109 	13793.6 	66.06  
400 	R1G3 	13843.6 	50   D_E[MeV]=3.75  E_out[MeV]=1080.74
401 	D108 	13868.6 	25  
402 	R1G4 	13918.6 	50   D_E[MeV]=3.75  E_out[MeV]=1084.49
403 	D109 	13984.7 	66.06  
404 	R1G5 	14034.7 	50   D_E[MeV]=3.75  E_out[MeV]=1088.24
405 	D108 	14059.7 	25  
406 	R1G6 	14109.7 	50   D_E[MeV]=3.75  E_out[MeV]=1091.99
407 	D109 	14175.8 	66.06  
408 	R1G7 	14225.8 	50   D_E[MeV]=3.75  E_out[MeV]=1095.74
409 	D108 	14250.8 	25  
410 	R1G8 	14300.8 	50   D_E[MeV]=3.75  E_out[MeV]=1099.49
411 	D110 	14400 	99.239  
412 	MAT1L17V 	14400 	1e-006 	0 	0 	0 	90
413 	D104 	14418 	17.9756  
414 	IPM1L17 	14418 	0   	0 	0 	0 	0
415 	D105 	14419.8 	1.84751  
416 	MQ1L17A 	14429.8 	10 	0 	0.994798 	0 	0
417 	D106 	14439.8 	10  
418 	MQ1L17B 	14459.8 	20 	0 	-0.99121 	0 	0
419 	D106 	14469.8 	10  
420 	MQ1L17C 	14479.8 	10 	0 	0.98804 	0 	0
