 2024-11-05	16:14:46	XNoDosimeter	Rnorod	+1.3056 mWC 

 2025-03-12	09:53:38	XA01149896Y	R-49	1337 nonunits
 2025-03-25	09:38:26	XA007526393	R-77	1337 nonunits
 2025-04-08	09:21:43	XA01110376P	R-154	1337 nonunits
 2025-04-23	11:05:32	XA01033444O	R-223	1337 nonunits
 2025-05-07	10:23:59	XA025129575	R-305	+1.2913 mWC 

 2025-05-21	11:10:15	XA00114682O	R-360	
 2025-05-21	11:10:32	XA00114682O	R-360	+1.2949 mWC 

 2025-05-21	11:10:53	XA00114682O	R-360	+1.0778 mWC 

 2025-06-11	10:15:28	XA00631228K	R-394	+1.2909 mWC 

 2025-07-02	11:22:45	XA01767855W	R-447	1337 nonunits
 2025-07-17	11:52:42	XA00673100U	R-546	+1.2826 mWC 
