 2024-11-07	14:42:15	XNoDosimeter	RNoRod	+1.2979 mWC 

 2024-11-20	15:06:36	XNosdosimeter	RNoRod	+1.2994 mWC 

 2024-11-20	15:11:25	XNodosimeter	RNoRod	+1.2987 mWC 

 2025-03-12	10:34:35	XA00371020Z	R-20	1337 nonunits
 2025-03-25	10:08:40	XA019096459	R-129	1337 nonunits
 2025-04-08	09:57:03	XA007799403	R-186	1337 nonunits
 2025-04-23	11:37:52	XA02690629V	R-224	1337 nonunits
 2025-05-07	11:55:02	XA00796586U	R-315	+1.2909 mWC 

 2025-05-21	13:14:07	XA006458092	R-329	1337 nonunits
 2025-06-17	12:10:08	XA00791341H	R-431	1337 nonunits
 2025-07-02	10:46:32	XA00768498V	R-494	1337 nonunits
