 2024-11-20	15:35:30	XNoDosimeter	RNoRod	1.386	0.128	-1.329	29.254
 2025-07-30	10:59:52	XA028858022	R-539	-0.053	0.007	-0.001	32.717
 2025-10-29	11:23:21	XnoDosimeter	Rnorod	-0.094	-0.031	0.056	28.302
 2026-01-12	10:00:03	XA02484709V	R-686	-0.085	-0.028	-0.010	27.801
