 2024-11-21	15:51:17	XnoDosimetry	RnoRod	-14.114	1.063	7.056	24.547
 2025-07-30	10:23:14	XA01294191G	R-549	-88.644	-4.521	1.828	31.340
 2025-08-27	09:49:00	XA005439564	R-615	-89.088	-5.620	1.289	31.663
 2025-10-29	11:33:26	XnoDosimeter	Rnorod	-88.695	-4.832	2.052	28.398
 2026-01-12	10:10:50	XA02448016I	R-704	-88.882	-4.579	2.201	26.513
