 2024-11-22	15:16:27	XNoDosimeter	RNoRod	-12.512	-16.957	7.650	24.626
 2025-07-17	12:08:35	XA003142121	R-520	0.064	-19.083	1.922	31.701
 2025-08-27	14:08:39	XA02676665X	R-582	0.136	-19.028	2.193	31.452
 2025-10-23	10:16:51	XnoDosimeter	Rnorod	0.162	-19.200	1.863	28.931
 2026-01-08	10:09:12	XA01010145Z	R-693	-0.018	-19.078	2.018	27.905
