 2024-11-14	14:29:20	XnnoDositmeter	RnoRod	4.434	-2.129	6.699	24.506
 2024-11-18	15:17:20	XNoDosimeter	RnoRod	-9.838	5.095	4.980	25.604
 2025-07-30	12:56:35	XA00560191P	R-555	-98.921	2.878	-1.025	31.467
 2025-08-27	08:13:30	XA00893298X	R-614	-94.286	0.924	-1.885	30.914
 2025-10-21	11:29:52	XnoDosimeter	Rnorod	-98.822	1.973	-1.323	28.292
 2026-01-08	10:57:34	XA02276344B	R-729	-94.261	0.883	-1.931	28.965
