 2024-11-14	13:31:08	XNoDosimeter	RNoRod	-10.707	-126.373	46.015	21.759
 2025-03-12	10:12:13	XA02076598W	R-32	1337	1337	1337	1337
 2025-03-25	09:48:23	XA00740420U	R-4	1337	1337	1337	1337
 2025-04-08	09:35:28	XA007631895	R-189	1337	1337	1337	1337
 2025-04-23	12:04:10	XA017860088	R-238	1337	1337	1337	1337
 2025-05-07	09:39:45	XA02150396D	R-271	1337	1337	1337	1337
 2025-06-17	11:29:17	XA00778597T	R-396	1337	1337	1337	1337
 2025-07-02	10:01:38	XA01879578P	R-492	1337	1337	1337	1337
 2025-07-30	12:47:59	XA00560191P	R-555	-2.400	-145.766	41.195	31.190
 2025-08-27	08:08:30	XA00893298X	R-614	-2.330	-150.157	43.056	29.919
 2025-09-10	11:55:31	XA01020855I	R-668	1337	1337	1337	1337
 2025-10-21	11:26:56	XnoDosimeter	Rnorod	0.623	-155.140	40.919	27.467
