 2024-11-21	16:51:44	XNoDosimeter	RNoRod	-12.541	4.608	1.588	24.983
 2025-03-12	10:43:06	XA02163080R	R-31	1337	1337	1337	1337
 2025-03-25	10:13:06	XA04105782F	R-140	1337	1337	1337	1337
 2025-04-08	10:00:25	XA02006005Z	R-169	1337	1337	1337	1337
 2025-04-23	11:41:03	XA02543365D	R-221	1337	1337	1337	1337
 2025-05-21	13:18:24	XA00734423M	R-347	1337	1337	1337	1337
 2025-06-17	12:14:14	XA00216612S	R-399	1337	1337	1337	1337
 2025-07-02	10:44:53	XA005368284	R-478	1337	1337	1337	1337
 2025-07-30	10:35:39	XA00796171D	R-537	-90.527	-1.000	-4.409	32.041
 2025-08-27	10:20:13	XA01029526G	R-598	-87.629	-0.025	-4.656	31.719
 2025-09-10	11:08:55	XA00789278W	R-653	1337	1337	1337	1337
 2025-10-29	10:56:47	XnoDosimeter	Rnorod	-89.243	-0.318	-4.213	28.148
