 2024-11-20	16:42:25	XnoDosimetry	RnoRod	-0.255	-136.869	52.498	26.271
 2025-03-12	09:55:28	XA01121426P	R-34	1337	1337	1337	1337
 2025-03-25	09:34:06	XA010277199	R-108	1337	1337	1337	1337
 2025-04-08	09:18:07	XA01407363O	R-146	1337	1337	1337	1337
 2025-04-23	11:02:48	XA00813523O	R-229	1337	1337	1337	1337
 2025-07-02	11:18:36	XA00930920K	R-460	1337	1337	1337	1337
 2025-07-17	12:34:41	XA00764126G	R-557	4.214	-152.300	59.279	32.206
 2025-08-27	13:49:59	XA02350008M	R-583	0.175	-153.588	60.319	31.903
 2025-09-10	12:09:47	XA02539125H	R-645	1337	1337	1337	1337
 2025-10-23	09:54:42	XnoDosimeter	Rnorod	-1.291	-155.456	58.027	28.981
