 2024-11-07	14:41:35	XNoDosimeter	RNoRod	3.074	2.164	7.972	24.816
 2024-11-20	15:12:38	XNodosimeter	RNoRod	3.097	3.204	7.138	25.672
 2025-03-12	10:34:35	XA00371020Z	R-20	1337	1337	1337	1337
 2025-03-25	10:08:40	XA019096459	R-129	1337	1337	1337	1337
 2025-04-08	09:57:03	XA007799403	R-186	1337	1337	1337	1337
 2025-04-23	11:37:52	XA02690629V	R-224	1337	1337	1337	1337
 2025-05-21	13:14:07	XA006458092	R-329	1337	1337	1337	1337
 2025-06-17	12:10:08	XA00791341H	R-431	1337	1337	1337	1337
 2025-07-02	10:46:32	XA00768498V	R-494	1337	1337	1337	1337
 2025-07-30	10:53:04	XA027901294	R-525	75.153	5.154	6.175	31.763
 2025-08-27	10:01:27	XA02245114P	R-605	74.452	4.829	6.092	31.607
 2025-09-10	11:11:35	XA008429166	R-679	1337	1337	1337	1337
 2025-10-29	11:15:34	XnoDosimeter	Rnorod	75.181	5.456	6.058	27.753
