 2024-11-07	16:05:43	XNoDosimeter	RNoRod	+1.3035 mWC 

 2025-03-12	09:53:01	XA00935450M	R-11	1337 nonunits
 2025-03-25	09:33:23	XA00719270Q	R-63	1337 nonunits
 2025-04-08	09:17:32	XA01359057C	R-171	1337 nonunits
 2025-04-23	11:01:33	XA00096391E	R-236	1337 nonunits
 2025-05-07	10:06:49	XA00908052T	R-320	+1.2805 mWC 

 2025-05-21	10:48:12	XA009359932	R-357	+1.2929 mWC 

 2025-06-11	10:50:43	XA01027707E	R-387	+1.2918 mWC 

 2025-07-02	11:17:02	XA01093425C	R-446	1337 nonunits
 2025-07-17	12:28:57	XA02524300W	R-508	+1.2820 mWC 
