 2024-11-22	15:35:08	XNoDosimeter	RNoRod	+3.1111 mWC 
 2025-05-07	11:32:12	XA00044262T	R-288	+3.0816 mWC 
 2025-05-21	12:55:56	XA00621931L	R-355	+3.0870 mWC 
 2025-06-17	10:28:39	XnoDosimeter	Rnorod	+3.0745 mWC 
 2025-07-17	10:28:06	XA01544177D	R-556	+3.0500 mWC 
 2025-08-27	11:38:54	XA02804431Q	R-564	+3.0735 mWC 
 2025-10-23	11:12:40	XnoDosimeter	Rnorod	+3.0898 mWC 
 2026-01-08	12:21:57	XA01089004K	R-713	+3.0934 mWC 
