 2024-11-05	16:00:54	XNoDosimeter	RnoROD	3.573	0.004	5.692	25.075
 2025-07-17	10:23:52	XA01914473H	R-506	81.080	3.699	2.639	33.725
 2025-08-27	11:36:24	XA028917703	R-567	80.558	3.357	1.894	31.227
 2025-10-23	11:11:10	XnoDosimeter	Rnorod	80.841	3.391	2.236	28.476
 2026-01-08	12:20:11	XA02444336E	R-725	81.116	3.664	2.534	27.133
