 2024-11-19	11:40:28	XNoDosimeter	RNoRod	-23.509	-4.083	5.422	24.005
 2025-01-27	10:25:24	XA010898416	RnoRod	1337	1337	1337	1337 2025-02-18	11:40:49	XA01004854K	R-54	1337	1337	1337	1337
 2025-03-05	09:05:55	XA013668626	Rnorod	1337	1337	1337	1337
 2025-03-12	09:39:17	XA01134549A	R-85	1337	1337	1337	1337
 2025-03-25	09:25:51	XA00747006L	R-131	1337	1337	1337	1337
 2025-04-08	09:05:24	XA02731744B	R-168	1337	1337	1337	1337
 2025-04-23	11:15:57	XA007493758	R-205	1337	1337	1337	1337
 2025-07-02	11:06:38	XA00950533H	R-468	1337	1337	1337	1337
 2025-07-17	11:41:24	XA01372261M	R-503	-147.451	-6.597	-0.545	33.764
 2025-07-17	11:43:01	XA01372261M	R-503	-147.516	-6.503	-0.495	33.539
 2025-07-17	11:43:45	XA01372261M	R-503	-148.913	-1.273	-1.494	33.399
