2024-11-05	15:05:27	XNoDosimeter	RNoRod	-4.995	-165.033	100.566	24.962
2025-01-27	10:23:21	XA00862061P	RnoRod	1337	1337	1337	1337
2025-02-18	11:37:19	XA00900006Y	R-8	1337	1337	1337	1337
2025-03-05	09:04:23	XA00930395F	Rnorod	1337	1337	1337	1337
2025-03-12	09:37:31	XA002796090	R-84	1337	1337	1337	1337
2025-03-25	09:25:08	XA000298676	R-95	1337	1337	1337	1337
2025-04-08	09:04:19	XA01795839M	R-150	1337	1337	1337	1337
2025-04-23	11:18:21	XA00290482F	R-248	1337	1337	1337	1337
2025-07-02	11:05:45	XA00743642H	R-459	1337	1337	1337	1337
2025-07-17	11:13:45	XA01364404I	R-515	0.365	-207.236	131.822	31.846
