 2026-01-08	09:48:46	XA01094391E	R-737	-134.164	-1.998	-0.694	28.430
 2026-04-20	18:32:02	XA00922952D	R-792	-133.789	-2.552	-1.026	28.394
 2026-06-03	08:01:56	XA02290473A	R-815	-133.970	-3.109	-1.178	28.106
