 2024-11-20	16:33:49	XnoDosimetry	RnoRod	+0.0003 mWC 
 2025-03-12	09:55:28	XA01121426P	R-34	1337 nonunits
 2025-03-25	09:34:06	XA010277199	R-108	1337 nonunits
 2025-04-08	09:18:07	XA01407363O	R-146	1337 nonunits
 2025-04-23	11:02:48	XA00813523O	R-229	1337 nonunits
 2025-05-21	10:54:26	XA011825468	R-356	+0.0056 mWC 
 2025-06-11	10:59:10	XA00936781A	R-388	-0.0003 mWC 
 2025-07-02	11:18:36	XA00930920K	R-460	1337 nonunits
