 2024-11-07	16:03:59	XNoDosimeter	RNoRod	+1.0389 mWC 
 2025-03-12	09:53:01	XA00935450M	R-11	1337 nonunits
 2025-03-25	09:33:23	XA00719270Q	R-63	1337 nonunits
 2025-04-08	09:17:32	XA01359057C	R-171	1337 nonunits
