 2024-11-05	16:12:08	XNoDosimeter	Rnorod	+1.1788 mWC 
 2025-03-12	09:53:38	XA01149896Y	R-49	1337 nonunits
 2025-03-25	09:38:26	XA007526393	R-77	1337 nonunits
 2025-04-08	09:21:43	XA01110376P	R-154	1337 nonunits
 2025-04-23	11:05:32	XA01033444O	R-223	1337 nonunits
 2025-05-07	10:25:21	XA025129575	R-305	+1.1647 mWC 
 2025-05-21	11:09:38	XA00114682O	R-360	+1.1671 mWC 
 2025-06-11	10:14:26	XA00631228K	R-394	+1.1644 mWC 
