 2026-01-12	10:40:37	XA021953192	R-705	+1.2990 mWC 
 2026-04-20	10:45:20	XA00993687R	R-758	+1.2954 mWC 
 2026-06-02	11:13:30	XA00364122S	R-846	+1.2955 mWC 
