 2024-09-30	16:12:27			-1.151	-147.841	53.129	26.262
 2024-11-21	11:30:18	XNoDosimeterAn-20-1-1	RNoRodAn-20-1-1	-6.325	-173.002	51.084	24.026
 2025-01-27	10:09:36	XA00600996A	RnoRod	1337	1337	1337	1337 2025-02-18	11:30:52	XA02909096C	R-18	1337	1337	1337	1337
