 2024-09-30	16:07:33			-2.158	0.133	1.077	25.799
 2024-11-21	11:26:07	XNoDosimeterAn-20-1-1	RNoRodAn-20-1-1	-4.842	0.164	5.807	24.225
 2025-01-27	10:09:36	XA00600996A	RnoRod	1337	1337	1337	1337 2025-02-18	11:30:52	XA02909096C	R-18	1337	1337	1337	1337
