 2026-01-12	11:46:09	XA008555937	R-700	+1.3592 mWC 
 2026-04-20	17:02:09	XA02225799Z	R-767	+1.3536 mWC 
 2026-06-03	08:59:30	XA02309315M	R-834	+1.3554 mWC 
 2026-06-24	10:20:25	XA01615281Q	R-920	+1.3535 mWC 
