 2026-01-12	10:43:18	XA005647159	R-694	+2.7384 mWC 
 2026-04-20	10:48:05	XA00941309D	R-751	+2.7329 mWC 
 2026-06-02	10:59:45	XA00816471M	R-829	+2.7344 mWC 
 2026-06-24	14:20:02	XA010221223	R-918	+2.7283 mWC 
