 2024-09-30	15:56:20			-2.468	-144.877	53.058	25.913
 2024-11-21	11:22:28	XNoDosimeterAn-20-1-1	RNoRodAn-20-1-1	-5.002	-168.434	49.766	24.572
 2025-01-27	10:09:36	XA00600996A	RnoRod	1337	1337	1337	1337 2025-02-18	11:30:52	XA02909096C	R-18	1337	1337	1337	1337
