 2024-09-30	16:17:11			-10.824	3.265	2.815	26.107
 2024-11-21	11:32:59	XNoDosimeterAn-20-1-1	RNoRodAn-20-1-1	-16.729	2.257	6.317	24.194
 2025-01-27	10:09:36	XA00600996A	RnoRod	1337	1337	1337	1337 2025-02-18	11:30:52	XA02909096C	R-18	1337	1337	1337	1337
