 2024-11-05	12:39:29	XNoDosimeter	RNoRod	+1.1717 mWC 
 2025-04-23	12:30:05	XnoDosimeter	Rnorod	+1.1650 mWC 
 2025-05-21	10:01:27	XA04105883B	R-327	+1.1650 mWC 
 2025-07-30	13:14:50	XA001857629	R-553	+1.1645 mWC 
 2025-08-27	08:24:58	XA01021168O	R-613	+1.1624 mWC 
 2025-10-21	11:50:03	XnoDosimeter	Rnorod	+1.1662 mWC 
 2026-01-08	11:12:09	XA02551613G	R-717	+1.1669 mWC 
