 2024-11-12	16:28:26	XNoDosimeter	RNoRod	-5.180	-70.337	10.948	24.493
 2025-07-30	11:46:59	XA024894260	R-543	-16.357	-77.375	2.312	32.021
 2025-08-27	09:00:39	XA000010438	R-616	-16.917	-77.653	2.350	32.247
 2025-10-21	09:17:19	XnoDosimeter	Rnorod	-15.725	-77.629	2.728	23.506
 2026-01-12	10:58:34	XA01819758Z	R-736	-16.336	-77.466	3.428	28.100
