 2024-11-20	16:28:03	XnoDosimetry	RnoRod	-7.944	-9.079	0.427	27.517
 2025-07-30	11:20:25	XA01917155I	R-529	-131.433	-9.807	-0.936	33.262
 2025-08-27	09:30:31	XA01144774B	R-592	-131.807	-8.568	-1.127	32.212
 2025-10-21	09:55:04	XnoDosimeter	Rnorod	-132.316	-10.110	-1.079	23.480
 2026-01-12	10:41:37	XA025359841	R-721	-131.500	-12.779	-1.278	29.068
