Y-8-1	0.9014861053899161	-23.99864222674814	-36.21428571428573
Y-8-2	0.3420568588854117	11.401218450826812	10.038314176245212
Y-8-3	1.2075186042110413	29.884275017018386	9.442270058708417
Y-8-4	0.7621603303155868	8.833488737301865	37.776218870571725
Hs-29-1	-0.1469772601220113	2.567394094993584	-16.316440049443745
Hs-29-2	0.44073787694686944	0.7806530045154575	9.151717847370012
Hs-29-3	1.5492035784420755	0.28024287716019664	8.66441251056636
Hs-29-4	89.93399339933994	0.7542957140917524	20.987348052592413
As-29-1-1	0.4842214486041079	46.72827545088687	65.60747663551402
As-29-1-2	0.4416707418360903	76.50531286894923	30.558096980786825
As-29-2-1	0.6631725318215814	416.4242942686057	-0.6362058993637882
As-29-2-2	0.797320767714367	552.964824120603	78.9875835721108
As-29-3-1	0.5570443527746686	18.559017375674053	16.04938271604939
As-29-4-1	0.5271603885482211	567.1373555840821	30.309423347398027
As-29-4-2	0.42739201053884174	113.98395721925132	-9.827357237715798
