Y-8-1	-1.6932187838852377	-18.75550337540359	-23.76357056694814
Y-8-2	-0.37112220879983293	-8.664021164021165	-7.623188405797111
Y-8-3	-1.0105323085681799	115.75342465753424	-6.982543640897751
Y-8-4	-0.19301768249237217	-0.8420480782289744	2.4965177327761765
Hs-29-1	-1.6287231170701066	30.05181347150258	-88.88888888888889
Hs-29-2	1.4684287812041128	-11.142147734326505	1.2417823228634035
Hs-29-3	4.8260185347088775	-10.3123035003144	-11.803278688524582
Hs-29-4	22.435897435897438	1.055309526052955	273.5849056603774
As-29-1-1	0.7749732571636633	35.459004905395936	38.492063492063494
As-29-1-2	9.38266303549433	-124.66467958271237	-263.78896882494007
As-29-2-1	0.24096656870362085	-43.71257485029939	-14.556090846524434
As-29-2-2	0.7756058403662198	-7.620676548840759	-51.162790697674424
As-29-3-1	3.362242682668859	-37.24936458627507	-150.93672675857195
As-29-4-1	0.8056998268744163	-3.280680437424048	-3.875763206795856
As-29-4-2	0.846707249584948	-30.808080808080806	-51.735913488901545
