 2026-01-08	11:19:05	XA008449932	R-731	+1.5371 mWC 
 2026-04-20	10:19:17	XA00632942F	R-780	+1.5359 mWC 
 2026-06-02	10:31:01	XA008902964	R-820	+1.5346 mWC 
