 2026-01-12	09:35:03	XA005386690	R-682	+1.0374 mWC 
 2026-04-20	12:33:39	XA02228302R	R-764	+1.0364 mWC 
 2026-06-02	12:38:53	XA01174117H	R-813	+1.0380 mWC 
