 2024-11-07	14:03:26	XNoDosimeter	RNoRod	+1.0793 mWC 
 2025-03-12	10:37:30	XA01420635K	R-37	1337 nonunits
 2025-03-25	10:09:58	XA011747357	R-57	1337 nonunits
 2025-04-08	09:58:13	XA009537950	R-193	1337 nonunits
