 2026-01-12	10:35:07	XA025359841	R-721	0.092	-19.486	2.039	26.699
 2026-04-20	11:43:47	XA02898988B	R-761	0.040	-19.503	2.083	25.865
 2026-06-02	11:53:18	XA01277007G	R-835	0.112	-19.555	1.772	27.771
