 2026-01-12	09:28:58	XA02712302U	R-723	-5.078	-3.830	6.797	25.286
 2026-04-20	12:27:01	XA00922220Y	R-769	-5.044	-3.717	6.744	28.120
 2026-06-02	12:34:08	XA02155929X	R-848	-5.065	-3.694	6.645	28.472
