 2026-01-12	11:46:07	XA008555937	R-700	-132.005	-2.964	-0.595	28.783
 2026-04-20	17:04:42	XA02225799Z	R-767	-131.677	-0.963	-0.445	28.308
 2026-06-03	09:00:32	XA02309315M	R-834	-131.680	-6.435	-0.910	28.492
