 2026-06-02	09:04:57	XnoDosimeter	Rnorod	23.20 degC	49.10 %
 2026-06-03	07:28:31	XnoDosimeter	Rnorod	22.90 degC	41.20 %
 2026-06-03	08:33:58	XnoDosimeter	Rnorod	27.50 degC	32.20 %
 2026-06-03	09:26:11	XnoDosimeter	Rnorod	28.50 degC	35.70 %
