 2026-01-08	12:41:16	XA01802805H	R-714	+1.1724 mWC 
 2026-04-20	15:24:28	XA024862184	R-775	+1.1678 mWC 
 2026-06-02	14:03:19	XA006177973	R-851	+1.1690 mWC 
