 2026-01-08	09:51:46	XA01184002S	R-738	+2.7231 mWC 
 2026-04-20	18:35:35	XA04194905W	R-794	+2.7240 mWC 
 2026-06-03	08:05:55	XA01127626F	R-854	+2.7246 mWC 
