 2026-01-08	09:30:34	XA022945536	R-727	+1.3542 mWC 
 2026-04-20	18:15:29	XA01919262J	R-795	+1.3565 mWC 
 2026-06-03	07:48:35	XA00282305J	R-845	+1.3577 mWC 
