 2024-11-11	15:43:31	XNoDosimeter	RNoRod	-9.409	-2.426	13.761	23.229
 2025-03-12	09:28:18	XA01033981G	R-43	1337	1337	1337	1337
 2025-03-25	09:12:56	XA01471452H	R-124	1337	1337	1337	1337
 2025-04-08	08:49:05	XA00804421V	R-184	1337	1337	1337	1337
 2025-04-23	11:33:40	XA00647347A	R-219	1337	1337	1337	1337
 2025-06-11	12:28:07	XA025327872	R-413	1337	1337	1337	1337
 2025-07-02	10:40:25	XA02160368A	R-456	1337	1337	1337	1337
 2025-07-17	09:50:07	XA01972915Z	R-542	-5.661	-4.313	7.773	32.973
 2025-08-27	10:47:54	XA010160108	R-579	-5.737	-4.464	7.771	30.853
 2025-09-10	10:53:36	XA02447796X	R-631	1337	1337	1337	1337
 2025-10-23	10:49:25	XnoDosimeter	Rnorod	-5.713	-4.359	7.981	28.640
