 2024-11-22	14:36:15	XNoDosimeter	RNoRod	-26.656	11.411	0.761	26.083
 2025-03-12	09:50:51	XA01043991D	R-39	1337	1337	1337	1337
 2025-03-25	09:32:28	XA02453697Z	R-132	1337	1337	1337	1337
 2025-04-08	09:16:46	XA012956452	R-163	1337	1337	1337	1337
 2025-04-23	11:00:07	XA00820416M	R-257	1337	1337	1337	1337
 2025-07-02	11:16:19	XA01372326E	R-466	1337	1337	1337	1337
 2025-07-17	12:43:36	XA025486074	R-513	-131.899	2.152	-0.440	31.917
 2025-08-27	13:59:40	XA02896158W	R-575	-130.714	10.588	-0.506	31.687
 2025-09-10	12:11:13	XA00622400Z	R-649	1337	1337	1337	1337
 2025-10-23	10:08:47	XnoDosimeter	Rnorod	-131.551	10.121	-0.660	29.349
