 2024-11-20	14:41:38	XNodosimeter	RNoRod	-7.257	-8.953	9.540	23.200
 2024-11-20	15:18:23	XNoDosimeter	RNoRod	-1.500	-8.944	5.522	25.614
 2025-03-12	10:36:21	XA007941971	R-71	1337	1337	1337	1337
 2025-03-25	10:09:11	XA010883194	R-51	1337	1337	1337	1337
 2025-04-08	09:57:38	XA011990964	R-180	1337	1337	1337	1337
 2025-04-23	11:38:32	XA00076910G	R-226	1337	1337	1337	1337
 2025-05-21	13:14:35	XA01986924U	R-374	1337	1337	1337	1337
 2025-06-17	12:10:35	XA02273353F	R-433	1337	1337	1337	1337
 2025-07-02	10:47:40	XA02358044I	R-496	1337	1337	1337	1337
 2025-07-30	10:54:52	XA028858022	R-539	-0.208	-10.022	0.278	31.585
 2025-08-27	10:03:11	XA00813136P	R-618	0.023	-10.386	0.182	31.637
 2025-09-10	11:11:57	XA00533407J	R-651	1337	1337	1337	1337
 2025-10-29	11:17:44	XnoDosimeter	Rnorod	0.244	-10.293	0.214	27.676
