 2024-11-22	15:46:27	XNoDosimeter	RNoRod	-36.056	9.441	2.215	25.090
 2025-03-12	09:15:54	XA025225696	R-26	1337	1337	1337	1337
 2025-03-25	09:16:36	XA00869042I	R-50	1337	1337	1337	1337
 2025-04-08	08:44:28	XA00743842D	R-195	1337	1337	1337	1337
 2025-04-23	11:30:32	XA00763950A	R-246	1337	1337	1337	1337
 2025-06-11	12:33:40	XA02633313N	R-414	1337	1337	1337	1337
 2025-07-02	10:46:31	XA02330642M	R-449	1337	1337	1337	1337
 2025-07-17	10:29:52	XA01544177D	R-556	-148.288	-2.738	-0.029	33.537
 2025-08-27	11:42:21	XA02804431Q	R-564	-148.570	6.743	0.455	31.417
 2025-09-10	10:58:23	XA00589666V	R-637	1337	1337	1337	1337
 2025-10-23	11:18:38	XnoDosimeter	Rnorod	-148.218	3.619	0.028	28.543
